"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","N_phys","decay_rate","hidden_dim","lr","strategy","w_phys_init","RMSE_total","RMSE_vx","RMSE_vy","config/N_phys","config/decay_rate","config/hidden_dim","config/lr","config/w_phys_init","done","epoch","iterations_since_restore","pid","time_since_restore","time_this_iter_s","time_total_s","timestamp","train_data","train_phys","training_iteration","trial_id","val_total","w_phys","trial_name"
"2026-02-09 10:30:44","19.9s","47d1b8745a8d4e9cafc87a6f80847d99","trainable_pinn_ray_4a1f6785","","","unknown","FINISHED","2048","0.04045921230435829","256","0.0012480148630853935","adaptive","0.5191558617758462","0.06444643437862396","0.12605082988739014","0.00284204282797873","2048","0.04045921230435829","256","0.0012480148630853935","0.5191558617758462","1","10","10","276800","11.555084466934204","1.1139037609100342","11.555084466934204","1770629463","0.010735466071750008","4.00086784362793","10","","0.8230300922308645","0.20302409400667723","trainable_pinn_ray_4a1f6785"
"2026-02-09 10:30:32","1.4min","8e6bbe666c8e431e85e2942aedfa87c1","trainable_pinn_ray_300e20f1","","","unknown","FINISHED","512","0.0709862347247763","256","0.00020370134982877175","adaptive","0.5904881792010885","0.07536423951387405","0.14843958616256714","0.0022888940293341875","512","0.0709862347247763","256","0.00020370134982877175","0.5904881792010885","1","40","40","275528","37.36357259750366","0.7644641399383545","37.36357259750366","1770629515","0.006117809877445501","3.992539167404175","40","","0.04542875253877634","0.011129994758375115","trainable_pinn_ray_300e20f1"
"2026-02-09 10:30:26","50.3s","b5a2b97481d149b6960e92fea1ecf7b8","trainable_pinn_ray_8ed77e4d","","","unknown","FINISHED","4096","0.042042108606168874","256","0.0001612213413790022","adaptive","0.6494447541042777","0.035096049308776855","0.0678006112575531","0.002391485497355461","4096","0.042042108606168874","256","0.0001612213413790022","0.6494447541042777","1","20","20","250860","24.246474742889404","1.089975118637085","24.246474742889404","1770629475","0.005638565041966016","4.043002128601074","20","","0.36425624939267837","0.08912175792842719","trainable_pinn_ray_8ed77e4d"
"2026-02-09 10:30:15","30.6s","d443d5492ee8492fa253ce750d2a29c2","trainable_pinn_ray_9b1e7243","","","unknown","FINISHED","512","0.050785189698910084","128","0.00012719898094735852","adaptive","0.6301786803402133","0.0398225262761116","0.0770292803645134","0.002615773119032383","512","0.050785189698910084","128","0.00012719898094735852","0.6301786803402133","1","10","10","257536","9.545348167419434","0.9269897937774658","9.545348167419434","1770629445","0.0070655146358354435","4.033211708068848","10","","1.0150944657641816","0.24649465364382137","trainable_pinn_ray_9b1e7243"
"2026-02-09 10:30:09","51.8s","b91d28f836f5457fb00b79c1ab38d3ad","trainable_pinn_ray_580b3739","","","unknown","FINISHED","4096","0.057174479525221464","256","0.000826949889853617","adaptive","0.6998128675727089","0.08696277439594269","0.17097389698028564","0.0029516511131078005","4096","0.057174479525221464","256","0.000826949889853617","0.6998128675727089","1","10","10","276300","12.892377376556396","1.2528965473175049","12.892377376556396","1770629460","0.010161488025914878","4.049875736236572","10","","1.1232555623536578","0.2728061944871853","trainable_pinn_ray_580b3739"
"2026-02-09 10:30:02","38.5s","b3a3ecb71b434d75b29bd526feffd02b","trainable_pinn_ray_64e465ce","","","unknown","FINISHED","4096","0.0654116931465493","256","0.0002742606432134266","adaptive","0.5751074260795266","0.04407551512122154","0.08445622026920319","0.003694813000038266","4096","0.0654116931465493","256","0.0002742606432134266","0.5751074260795266","1","10","10","266264","12.870378732681274","1.2790851593017578","12.870378732681274","1770629440","0.006844568956312874","4.034299373626709","10","","0.9123357184885936","0.22410156600407694","trainable_pinn_ray_64e465ce"
"2026-02-09 10:29:52","2.0min","2c465b05abb44192876ca6b1a2b15ccc","trainable_pinn_ray_7f31fa71","","","unknown","FINISHED","512","0.060519668425217193","256","0.00010957903915083214","adaptive","0.538275416550556","0.017783667892217636","0.03353637456893921","0.0020309630781412125","512","0.060519668425217193","256","0.00010957903915083214","0.538275416550556","1","50","50","267240","47.12682890892029","0.8463208675384521","47.12682890892029","1770629511","0.004952671123676062","4.014334678649902","50","","0.017812230374193355","0.004349821461308482","trainable_pinn_ray_7f31fa71"
"2026-02-09 10:29:45","31.2s","6ffaf90b200d4dca81a1d1a93299151a","trainable_pinn_ray_8d8ace86","","","unknown","FINISHED","1024","0.0737877143391672","64","0.00022999363305693828","adaptive","0.6039336065608423","0.053150150924921036","0.10302948206663132","0.0032708190847188234","1024","0.0737877143391672","64","0.00022999363305693828","0.6039336065608423","1","10","10","262128","9.298723459243774","0.9064252376556396","9.298723459243774","1770629416","0.00869549862709978","4.376187324523926","10","","1.0423640142113548","0.2367190576209451","trainable_pinn_ray_8d8ace86"
"2026-02-09 10:29:38","25.5s","becd53503bdd4c9393b457b9fbb7d534","trainable_pinn_ray_d77db3ff","","","unknown","FINISHED","2048","0.04733704296876237","256","0.00014887998907028727","adaptive","0.6205233464873057","0.054637275636196136","0.10704220831394196","0.002232341794297099","2048","0.04733704296876237","256","0.00014887998907028727","0.6205233464873057","1","10","10","272492","11.687468767166138","1.1211943626403809","11.687468767166138","1770629403","0.005813355046895242","4.035597801208496","10","","0.9874858632951331","0.2417398353256114","trainable_pinn_ray_d77db3ff"
"2026-02-09 10:29:32","2.0min","a1636ee88bc4469caf636eff69b8a9c9","trainable_pinn_ray_044a1a4c","","","unknown","FINISHED","4096","0.0547932200712083","256","0.00010020712073157315","adaptive","0.581870812893981","0.027687717229127884","0.05333448946475983","0.0020409468561410904","4096","0.0547932200712083","256","0.00010020712073157315","0.581870812893981","1","40","40","276384","47.157652854919434","1.057624101638794","47.157652854919434","1770629490","0.0050904847899331685","4.032489776611328","40","","0.04427026829944913","0.010852661613909098","trainable_pinn_ray_044a1a4c"
