"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","N_phys","decay_rate","hidden_dim","lr","strategy","w_phys_init","RMSE_total","RMSE_vx","RMSE_vy","config/N_phys","config/decay_rate","config/hidden_dim","config/lr","config/w_phys_init","done","epoch","iterations_since_restore","pid","time_since_restore","time_this_iter_s","time_total_s","timestamp","train_data","train_phys","training_iteration","trial_id","val_total","w_phys","trial_name"
"2026-02-09 17:21:21","6.9min","666e5678a9944ae8a326a63843ac9846","trainable_pinn_ray_c56edbb5","","","unknown","FINISHED","1024","0.031408859790396725","256","0.00015818837377066532","physics_cutoff","0.4053178191254636","0.024409852921962738","0.04677971079945564","0.0020399936474859715","1024","0.031408859790396725","256","0.00015818837377066532","0.4053178191254636","0","50","50","291456","52.55972504615784","0.9387712478637695","52.55972504615784","1770654494","0.005218263922048913","3.994837760925293","50","","0.000025720136334477444","0","trainable_pinn_ray_c56edbb5"
"2026-02-09 17:21:13","7.1min","1f1a796efd8c4c61b7f3fd5ae7478a3b","trainable_pinn_ray_057c4771","","","unknown","FINISHED","1024","0.031717830328494984","256","0.00015601119062924167","physics_cutoff","0.4023645957305169","0.02994014322757721","0.05765165761113167","0.0022286304738372564","1024","0.031717830328494984","256","0.00015601119062924167","0.4023645957305169","0","50","50","313664","55.125335693359375","0.8969242572784424","55.125335693359375","1770654496","0.005355580460144988","4.032948017120361","50","","0.000031949085056229734","0","trainable_pinn_ray_057c4771"
"2026-02-09 17:21:04","7.0min","ee047c0c6bf448ac925eee43013330a0","trainable_pinn_ray_17121007","","","unknown","FINISHED","1024","0.11997697202066804","256","0.0035327601213262674","physics_cutoff","0.4461724942441201","0.040849387645721436","0.07784687727689743","0.003851901274174452","1024","0.11997697202066804","256","0.0035327601213262674","0.4461724942441201","0","50","50","302556","55.12645721435547","0.9556689262390137","55.12645721435547","1770654482","0.008680801425549773","4.053447246551514","50","17121007","0.00008864070813644738","0","trainable_pinn_ray_17121007"
"2026-02-09 17:20:54","7.5min","afc06a0158f74a93a1dfc70dd84dee7a","trainable_pinn_ray_0246b760","","","unknown","FINISHED","1024","0.04757657605848872","256","0.0003849978941377991","physics_cutoff","0.4637766568724213","0.0184674970805645","0.03350064903497696","0.0034343446604907513","1024","0.04757657605848872","256","0.0003849978941377991","0.4637766568724213","0","50","50","319356","53.119688510894775","1.2525877952575684","53.119688510894775","1770654504","0.005761936393326088","3.9969451427459717","50","","0.00006399525474050953","0","trainable_pinn_ray_0246b760"
"2026-02-09 17:20:20","7.8min","630af23b9c804259b35aefd84ac9b272","trainable_pinn_ray_7fb89aba","","","unknown","FINISHED","1024","0.04728970920958582","256","0.0001475875288641183","physics_cutoff","0.46898220230174625","0.02754177525639534","0.052409470081329346","0.002674081362783909","1024","0.04728970920958582","256","0.0001475875288641183","0.46898220230174625","0","50","50","319212","55.09943723678589","0.9787228107452393","55.09943723678589","1770654483","0.005219352425962326","4.027322292327881","50","","0.00004241012236654511","0","trainable_pinn_ray_7fb89aba"
"2026-02-09 17:20:00","7.7min","d5238b08f6b449818cf204016842f2b2","trainable_pinn_ray_a79d935b","","","unknown","FINISHED","1024","0.04202576010027898","256","0.0001511241583721339","physics_cutoff","0.4681632361193033","0.018870800733566284","0.034949108958244324","0.0027924925088882446","1024","0.04202576010027898","256","0.0001511241583721339","0.4681632361193033","0","50","50","301636","55.135326862335205","0.9964079856872559","55.135326862335205","1770654337","0.005411457244096504","3.9815900325775146","50","","0.00004313892573155763","0","trainable_pinn_ray_a79d935b"
"2026-02-09 17:19:52","7.9min","9d5367e2ea564d93b82d82bc552d60ff","trainable_pinn_ray_6b279444","","","unknown","FINISHED","1024","0.047105538116819556","256","0.00040031934709221993","physics_cutoff","0.46850157050921815","0.025851234793663025","0.04872269555926323","0.0029797733295708895","1024","0.047105538116819556","256","0.00040031934709221993","0.46850157050921815","0","50","50","314824","54.69708204269409","0.9392783641815186","54.69708204269409","1770654459","0.006452197946923514","3.9860193729400635","50","","0.00005083681976576636","0","trainable_pinn_ray_6b279444"
"2026-02-09 17:19:23","8.6min","70ddea46fc02416e81be0c32a04aae20","trainable_pinn_ray_f2c117e5","","","unknown","FINISHED","1024","0.0428327894715094","256","0.00015386528963681317","physics_cutoff","0.4689119597845065","0.033181674778461456","0.06415499001741409","0.0022083576768636703","1024","0.0428327894715094","256","0.00015386528963681317","0.4689119597845065","0","50","50","313624","53.5337233543396","0.9471449851989746","53.5337233543396","1770654474","0.005178686422896722","3.9843063354492188","50","","0.000032858146515800695","0","trainable_pinn_ray_f2c117e5"
"2026-02-09 17:19:15","6.1min","48e58c8ea54f44e6916ad61fe2ac5dc5","trainable_pinn_ray_a5b8bb05","","","unknown","FINISHED","1024","0.042401456811634576","256","0.00015331810835319526","physics_cutoff","0.3640125328252402","0.017954707145690918","0.033878955990076065","0.0020304592326283455","1024","0.042401456811634576","256","0.00015331810835319526","0.3640125328252402","0","50","50","234808","53.52070617675781","0.9806087017059326","53.52070617675781","1770654320","0.0051807580429369645","4.0299763679504395","50","","0.000023686259033462604","0","trainable_pinn_ray_a5b8bb05"
"2026-02-09 17:18:38","6.5min","1511582c0b194e57987cbf875795280f","trainable_pinn_ray_16c378de","","","unknown","FINISHED","1024","0.04721586500183546","256","0.00014644037397187863","physics_cutoff","0.4698936790687502","0.019987935200333595","0.037880439311265945","0.002095431089401245","1024","0.04721586500183546","256","0.00014644037397187863","0.4698936790687502","0","50","50","308732","53.363850593566895","0.9185295104980469","53.363850593566895","1770654305","0.005142666330005253","4.018267631530762","50","","0.00002560408026305771","0","trainable_pinn_ray_16c378de"
"2026-02-09 17:18:25","6.6min","e19b2faa39c94ce7adb54bbc2b51a18e","trainable_pinn_ray_5ac2c8e0","","","unknown","FINISHED","1024","0.044727446439595635","256","0.0001436923796279907","physics_cutoff","0.3630895316453716","0.019331524148583412","0.036680370569229126","0.0019826767966151237","1024","0.044727446439595635","256","0.0001436923796279907","0.3630895316453716","0","50","50","314692","54.31331133842468","0.9317679405212402","54.31331133842468","1770654303","0.005022298917362106","3.9910433292388916","50","","0.00002302943706918966","0","trainable_pinn_ray_5ac2c8e0"
"2026-02-09 17:17:04","7.5min","effaba9ff6854878bb93e6224de3b646","trainable_pinn_ray_4d3bb7bd","","","unknown","FINISHED","1024","0.044255190378868534","256","0.0001483189494488119","physics_cutoff","0.47224969871719097","0.03102595917880535","0.06005779653787613","0.0019941222853958607","1024","0.044255190378868534","256","0.0001483189494488119","0.47224969871719097","0","50","50","301708","57.595585346221924","1.1066906452178955","57.595585346221924","1770654257","0.00522714025799125","3.994807004928589","50","","0.000027233476782472984","0","trainable_pinn_ray_4d3bb7bd"
"2026-02-09 17:16:54","7.3min","7cfe1524ad2c42e7840947190bcb3a35","trainable_pinn_ray_a2045a40","","","unknown","FINISHED","1024","0.11996187661951373","256","0.00015053324734819962","physics_cutoff","0.47175061473809765","0.021747006103396416","0.04098625108599663","0.00250776088796556","1024","0.11996187661951373","256","0.00015053324734819962","0.47175061473809765","0","50","50","316132","59.31640982627869","1.0091185569763184","59.31640982627869","1770654118","0.005202044717847339","3.9961276054382324","50","","0.000036024991693979715","0","trainable_pinn_ray_a2045a40"
"2026-02-09 17:16:41","7.7min","04fef726f2944dd38a3507b0d7d94ada","trainable_pinn_ray_b143cb2a","","","unknown","FINISHED","1024","0.047204140383498946","256","0.00012449721768097714","physics_cutoff","0.39713716509013075","0.02605241909623146","0.049913227558135986","0.002191610401496291","1024","0.047204140383498946","256","0.00012449721768097714","0.39713716509013075","0","50","50","292288","57.777129888534546","1.130091667175293","57.777129888534546","1770654256","0.005073419627508209","4.008114337921143","50","","0.000029623734125409335","0","trainable_pinn_ray_b143cb2a"
"2026-02-09 17:14:28","7.5min","dffb7429a3e445b8b5258d18734f22e9","trainable_pinn_ray_41955f3f","","","unknown","FINISHED","1024","0.0427558088271885","256","0.00014849194617798478","physics_cutoff","0.3647069518809172","0.016402577981352806","0.030190452933311462","0.002614701632410288","1024","0.0427558088271885","256","0.00014849194617798478","0.3647069518809172","0","50","50","299756","59.75081157684326","1.0023753643035889","59.75081157684326","1770654087","0.004938611248132562","4.004266738891602","50","","0.000037556101790781415","0","trainable_pinn_ray_41955f3f"
"2026-02-09 17:14:20","9.8min","e2211f4d06e14d3ebf3afd8c3f683f29","trainable_pinn_ray_8e33d8ef","","","unknown","FINISHED","1024","0.04480003355407292","256","0.00012490338874607967","physics_cutoff","0.6080937138435972","0.03367786854505539","0.0651782974600792","0.0021774396300315857","1024","0.04480003355407292","256","0.00012490338874607967","0.6080937138435972","0","50","50","303252","62.443533420562744","1.4697601795196533","62.443533420562744","1770654122","0.005092929169017401","3.994905471801758","50","","0.00003237588648076898","0","trainable_pinn_ray_8e33d8ef"
